Timestamp,Date,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects
09/12/2022 14:42:44,12/9/2022,19,Spotify,3,Yes,No,No,Rap,No,Yes,115,Never,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Sometimes,7,5,3,3,Improve
09/12/2022 14:44:24,12/9/2022,21,YouTube Music,4,Yes,No,No,Rock,Yes,Yes,137,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,4,8,2,3,Improve
09/12/2022 15:07:48,12/9/2022,21,I do not use a streaming service.,1,Yes,Yes,No,Classical,No,No,92,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,3,0,0,5,Improve
09/12/2022 15:12:27,12/9/2022,15,Spotify,4,Yes,No,No,Metal,Yes,Yes,140,Rarely,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,10,7,3,2,Improve
09/12/2022 16:24:44,12/9/2022,20,Spotify,1,No,No,No,Rock,Yes,Yes,130,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Never,10,4,8,0,Improve
09/12/2022 18:07:54,12/9/2022,21,YouTube Music,2,Yes,Yes,No,Video game music,No,Yes,120,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,Never,Very frequently,Very frequently,2,2,0,0,Improve
09/12/2022 18:09:18,12/9/2022,22,Spotify,6,Yes,No,No,Folk,Yes,No,63,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,8,7,7,3,Improve
09/12/2022 18:10:24,12/9/2022,22,Spotify,2,No,No,No,Rock,No,No,119,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,10,5,2,8,Improve
09/12/2022 18:54:01,12/9/2022,31,Spotify,1,Yes,No,No,Rock,Yes,No,175,Very frequently,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,9,10,10,6,No effect
09/12/2022 19:03:41,12/9/2022,20,YouTube Music,4,Yes,Yes,No,Metal,Yes,No,180,Rarely,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,5,2,1,6,Improve
09/12/2022 19:13:06,12/9/2022,49,I do not use a streaming service.,8,Yes,Yes,Yes,Classical,No,No,68,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Never,Rarely,Never,4,8,9,1,Improve
09/12/2022 19:41:23,12/9/2022,42,Spotify,2,Yes,No,No,Metal,Yes,Yes,85,Sometimes,Rarely,Never,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Very frequently,Very frequently,7,8,5,3,Improve
09/12/2022 20:07:14,12/9/2022,26,Spotify,2,Yes,No,No,EDM,Yes,Yes,128,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,2,2,0,3,No effect
09/12/2022 22:24:29,12/9/2022,17,Spotify,10,Yes,No,Yes,K pop,Yes,Yes,150,Rarely,Sometimes,Rarely,Rarely,Never,Very frequently,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,10,3,0,4,Improve
09/12/2022 22:26:06,12/9/2022,30,I do not use a streaming service.,0,No,No,No,Metal,No,No,172,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Rarely,10,10,10,9,Improve
09/12/2022 23:09:28,12/9/2022,23,Spotify,6,Yes,No,No,Folk,Yes,Yes,92,Sometimes,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,3,7,7,4,No effect
09/12/2022 23:16:49,12/9/2022,30,Apple Music,3,Yes,No,No,EDM,Yes,Yes,121,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Very frequently,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Never,7,5,7,7,Improve
09/12/2022 23:56:16,12/9/2022,31,Spotify,2,Yes,No,No,Metal,No,Yes,155,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Very frequently,Sometimes,7,4,8,8,Improve
9/13/2022 0:48:14,13/9/2022,42,Other streaming service,0.25,No,Yes,No,Classical,Yes,Yes,150,Very frequently,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,7,9,4,5,Improve
9/13/2022 1:55:43,13/9/2022,16,Other streaming service,4,Yes,No,No,EDM,Yes,Yes,125,Sometimes,Never,Very frequently,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,4,7,1,3,Improve
9/13/2022 1:57:14,13/9/2022,34,YouTube Music,2,No,No,No,Metal,Yes,No,136,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,5,9,9,6,Improve
9/13/2022 2:17:14,13/9/2022,21,YouTube Music,2,Yes,No,No,Pop,Yes,No,121,Sometimes,Never,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,5,4,10,7,No effect
9/13/2022 4:45:33,13/9/2022,27,YouTube Music,3,Yes,No,No,Pop,No,No,113,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,7,2,0,1,Improve
9/13/2022 5:57:53,13/9/2022,18,Spotify,6,Yes,No,No,Folk,Yes,Yes,80,Never,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8,6,0,2,Improve
9/13/2022 7:06:03,13/9/2022,26,Spotify,3,No,No,No,Metal,Yes,No,140,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,1,3,10,0,No effect
9/13/2022 7:12:07,13/9/2022,37,Spotify,2,Yes,No,No,Rock,Yes,No,100,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Never,8,10,10,2,Worsen
9/13/2022 8:05:59,13/9/2022,26,Spotify,5,Yes,Yes,No,Folk,Yes,Yes,92,Sometimes,Rarely,Rarely,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,4,7,6,0,No effect
9/13/2022 8:36:33,13/9/2022,19,Spotify,4,No,No,No,Pop,No,Yes,120,Never,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,9,6,3,0,No effect
9/13/2022 9:29:29,13/9/2022,22,Spotify,4,Yes,No,No,Rock,Yes,No,93,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Very frequently,10,7,4,4,Improve
9/13/2022 11:16:37,13/9/2022,43,I do not use a streaming service.,0,No,No,No,Rock,No,No,66,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Never,1,2,2,0,No effect
9/13/2022 13:18:32,13/9/2022,24,I do not use a streaming service.,12,Yes,Yes,Yes,Rock,Yes,No,136,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,7,10,0,8,Improve
9/13/2022 13:58:18,13/9/2022,21,I do not use a streaming service.,0.5,No,No,No,Pop,No,No,108,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Never,10,2,1,10,Worsen
9/13/2022 16:16:16,13/9/2022,28,I do not use a streaming service.,1,Yes,No,No,Rock,No,No,147,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,2,1,2,2,Improve
9/13/2022 16:34:56,13/9/2022,23,YouTube Music,3,Yes,No,No,R&B,Yes,Yes,93,Very frequently,Never,Never,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,3,10,0,0,No effect
9/13/2022 22:19:10,13/9/2022,20,Apple Music,12,No,No,No,Rock,Yes,Yes,98,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,7,10,2,0,Improve
9/13/2022 23:06:06,13/9/2022,17,Spotify,4,Yes,Yes,Yes,Metal,No,No,120,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Sometimes,4,2,0,0,Improve
9/14/2022 0:09:08,14/9/2022,19,Spotify,3,Yes,No,No,R&B,No,No,130,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,4,2,5,3,Improve
9/14/2022 0:58:57,14/9/2022,32,Spotify,1,Yes,No,No,Metal,Yes,Yes,218,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,6,8,7,0,Improve
9/14/2022 7:07:15,14/9/2022,18,YouTube Music,4,No,No,No,Folk,Yes,Yes,123,Sometimes,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,8,6,4,0,Improve
9/14/2022 9:56:39,14/9/2022,20,Other streaming service,2,Yes,Yes,Yes,Rock,Yes,No,135,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Very frequently,Sometimes,2,2,0,0,No effect
9/14/2022 12:44:04,14/9/2022,27,Spotify,3,Yes,No,No,Rock,Yes,Yes,105,Rarely,Never,Very frequently,Rarely,Never,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,8,7,9,3,Improve
9/15/2022 0:33:58,15/9/2022,15,Spotify,3,Yes,Yes,No,Rock,No,No,132,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Never,Very frequently,Rarely,4,3,5,0,No effect
9/15/2022 9:41:28,15/9/2022,26,Spotify,1,Yes,No,No,Rock,Yes,Yes,159,Rarely,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Very frequently,Rarely,Rarely,Very frequently,Sometimes,6,1,0,4,No effect
9/15/2022 11:09:46,15/9/2022,24,Spotify,2,Yes,No,No,Pop,Yes,Yes,115,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,6,6,3,6,Improve
9/15/2022 15:30:41,15/9/2022,20,Spotify,1,Yes,No,No,K pop,Yes,Yes,120,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Never,Rarely,Never,8,7,1,1,No effect
9/16/2022 1:47:01,16/9/2022,21,YouTube Music,0.5,Yes,No,No,Pop,Yes,Yes,125,Never,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,5,3,4,1,Improve
9/16/2022 9:24:53,16/9/2022,16,Spotify,2,Yes,No,No,Video game music,No,No,149,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,6,2,4,3,Improve
9/16/2022 21:55:32,16/9/2022,21,Spotify,11,Yes,Yes,Yes,Metal,Yes,Yes,125,Rarely,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,5,6,6,0,Improve
9/18/2022 16:23:29,18/9/2022,27,Spotify,10,Yes,Yes,Yes,Jazz,Yes,Yes,132,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,6,10,8,1,Improve
9/18/2022 20:32:27,18/9/2022,17,Spotify,5,Yes,Yes,No,Rock,Yes,No,110,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,7,3,9,7,Improve
